id,full_name,first_name,last_name,email,phone,country,city,age,gender,membership_years,login_frequency,session_duration_avg,pages_per_session,cart_abandonment_rate,wishlist_items,total_purchases,average_order_value,days_since_last_purchase,discount_usage_rate,returns_rate,email_open_rate,customer_service_calls,product_reviews_written,social_media_engagement_score,mobile_app_usage,payment_method_diversity,lifetime_value,credit_balance,churned,signup_quarter
8834,Brian Miles Jr.,Christina,Johnson,melanie01@example.net,0992107041,USA,Los Angeles,44,Male,2.6,17.0,22.6,5.8,68.6,6.0,11.0,144.25,1.0,26.4,3.2,10.9,3.0,1.0,4.1,13.0,3.0,1561.35,3128.0,0,Q1
8835,Cynthia Wyatt,Alicia,Lopez,brandonmiller@example.org,0893196018,UK,London,37,Male,1.5,7.0,15.5,6.1,65.3,3.0,9.0,8.49,7.0,18.3,2.5,14.2,6.0,2.0,27.2,9.2,1.0,835.26,104.0,0,Q1
8836,David Miller,Meredith,Johnson,rachel80@example.org,0580804173,UK,Birmingham,20,Male,2.2,12.0,37.9,6.4,38.5,7.0,16.0,158.98,76.0,63.3,1.4,26.4,4.0,5.0,33.9,24.0,2.0,2574.21,3504.0,0,Q1
8837,Jeffery Young MD,Carlos,Lewis,amy24@example.net,0789745038,Canada,Montreal,52,Male,4.1,17.0,44.6,11.3,44.8,7.0,23.0,122.11,8.0,29.5,16.2,29.0,6.0,3.0,55.9,30.1,1.0,247.97,1551.0,1,Q1
8838,Scott Anthony,Hannah,Fletcher,dustin63@example.org,0568869593,Canada,Montreal,40,Female,1.7,23.0,30.6,9.8,65.0,0.0,11.0,76.83,6.0,54.8,4.0,30.0,6.0,5.0,41.0,21.8,4.0,932.27,1112.0,0,Q1
8839,Bobby Thomas,Deborah,Scott,vmichael@example.com,0752635976,France,Marseille,37,Male,5.6,15.0,36.4,10.0,48.6,9.0,15.0,54.51,1.0,50.6,3.0,40.1,6.0,8.0,59.5,30.1,4.0,741.53,2889.0,0,Q3
8840,Bonnie Morrow,Amy,Rodriguez,gary23@example.com,0307694641,Canada,Montreal,28,Female,0.6,11.0,21.8,5.9,62.0,2.0,10.0,194.26,0.0,45.4,5.3,35.2,4.0,4.0,43.6,14.6,3.0,1786.33,107.0,0,Q1
8841,Tammy Williams,Pamela,Giles,browndawn@example.net,0546172468,USA,Phoenix,37,Female,2.0,13.0,30.7,7.1,53.9,7.0,15.0,140.83,34.0,12.3,8.0,21.3,4.0,3.0,49.4,32.0,2.0,1704.58,4230.0,0,Q2
8842,Mary Bell,Susan,Matthews,upeterson@example.com,0806160632,France,Nice,26,Female,4.7,7.0,22.8,6.8,58.9,2.0,13.0,69.97,36.0,55.5,5.4,19.4,10.0,4.0,25.2,17.8,3.0,861.97,2248.0,0,Q2
8843,Thomas Calderon,Jeremy,Suarez,danielle78@example.com,0762224977,France,Nice,26,Male,1.7,2.0,13.5,4.3,50.1,4.0,8.0,77.59,46.0,74.4,3.6,6.5,8.0,2.0,17.1,15.7,3.0,521.01,0.0,0,Q3
8844,Christopher Chen,Ryan,Henson,stephanie77@example.com,0510994453,USA,Phoenix,28,Female,1.7,15.0,29.8,13.1,49.0,7.0,11.0,94.77,24.0,38.4,0.5,40.1,3.0,2.0,20.8,25.2,2.0,959.38,2769.0,0,Q1
8845,Nathaniel Wilson,Anthony,Nguyen,thomas32@example.com,0315021280,Australia,Melbourne,42,Female,2.7,2.0,21.4,8.9,72.8,4.0,9.0,60.13,3.0,32.8,13.0,16.8,8.0,3.0,46.6,16.1,1.0,511.45,1862.0,0,Q1
8846,Ruth Barber,Lori,Mitchell,howardlee@example.org,0737686701,USA,Phoenix,43,Male,0.5,13.0,18.3,3.9,55.7,4.0,10.0,188.59,19.0,67.6,5.8,7.5,7.0,2.0,0.0,8.5,1.0,2105.06,2401.0,1,Q1
8847,Jackie Small,Audrey,Macias,jbarnes@example.org,0304897652,USA,Los Angeles,39,Male,1.6,4.0,18.3,8.3,47.1,6.0,19.5,60.95,35.0,4.2,15.7,21.2,5.0,0.0,31.1,12.9,4.0,1055.61,3667.0,0,Q4
8848,Scott Phillips,Barbara,Stuart,eric70@example.net,0334439745,Canada,Toronto,51,Female,4.3,4.0,17.6,9.2,65.7,1.0,11.7,97.68,7.0,60.6,3.2,17.5,6.0,1.0,34.2,20.1,4.0,887.43,2360.0,0,Q4
8849,Alan Monroe,Heather,Brown,eramirez@example.org,0569768564,USA,Los Angeles,50,Female,6.4,13.0,33.0,13.5,44.7,4.0,17.0,15.07,12.0,15.6,9.7,43.3,7.0,4.0,39.6,29.5,4.0,2204.07,3796.0,1,Q2
8850,Darren Macias,Daniel,Mendoza,scottduncan@example.net,0356707786,USA,Phoenix,41,Female,4.0,16.0,43.3,8.2,45.1,4.0,17.0,100.53,16.0,8.8,2.4,36.1,4.0,3.0,46.1,19.6,2.0,1892.22,2648.0,1,Q1
8851,Henry Curry,Kristine,Dudley,browntamara@example.com,0933869644,Canada,Toronto,35,Male,4.6,12.0,15.2,6.1,68.2,1.0,9.0,4.81,19.0,23.0,9.1,16.2,6.0,0.0,18.8,11.6,2.0,491.82,1506.0,0,Q2
8852,Bradley Miller,Pamela,Boyd,mitchellaaron@example.net,0832813474,UK,Leeds,50,Female,2.7,7.0,23.5,11.4,34.5,6.0,12.0,84.66,51.0,53.7,8.3,14.2,6.0,3.0,54.1,19.5,3.0,121.16,3284.0,0,Q2
8853,Jason Sparks,Erica,Luna,hendrixdennis@example.net,0385404868,Germany,Hamburg,28,Female,5.5,10.0,32.3,14.2,53.9,4.0,11.0,122.38,21.0,25.5,3.6,19.9,9.0,1.0,42.3,25.9,3.0,1521.01,3818.0,0,Q3
8854,Seth Cruz,Matthew,Ortiz,nrivers@example.org,0757751824,India,Hyderabad,18,Female,4.0,13.0,37.1,11.8,49.4,6.0,17.0,114.09,27.0,40.0,3.9,28.5,1.0,5.0,42.1,29.0,1.0,206.38,3759.0,0,Q3
8855,Madison Anderson,Tina,Vasquez,nicholascarroll@example.com,0899540606,UK,Manchester,22,Female,1.6,5.0,32.5,10.2,58.2,1.0,13.0,144.37,12.0,41.5,14.6,15.0,6.0,2.0,38.4,21.2,1.0,1778.33,1458.0,0,Q3
8856,Terri Williams,Marc,Sanchez,harringtonkyle@example.com,0766675133,USA,Los Angeles,21,Male,0.9,6.0,29.4,7.5,76.9,3.0,11.0,137.72,30.0,50.9,1.9,24.7,11.0,2.0,23.5,22.0,1.0,1512.44,1794.0,0,Q1
8857,Regina Nelson,Carrie,Hubbard,hernandeznorma@example.net,0527442891,France,Toulouse,47,Other,2.1,13.0,38.7,14.9,59.2,7.0,15.0,65.98,7.0,67.9,10.4,28.8,7.0,5.0,29.7,25.1,2.0,1090.58,1696.0,0,Q1
8858,Andrew Ward,Adam,Miller,dreed@example.net,0866356248,UK,Leeds,42,Male,5.9,7.0,25.8,10.3,70.5,3.0,12.0,124.29,43.0,43.9,10.2,19.8,4.0,3.0,24.7,21.4,4.0,151.58,1579.0,0,Q1
8859,Scott Stewart,Charles,Fuller,catherine62@example.org,0809020701,USA,New York,31,Female,2.5,12.0,30.6,8.3,50.8,4.0,18.0,139.51,52.0,43.0,1.3,26.8,10.0,4.0,75.3,25.3,2.0,2386.94,2334.0,1,Q1
8860,David Anderson,Stacey,Shelton,coopermercedes@example.net,0305755361,Germany,Cologne,18,Male,7.2,6.0,23.9,6.8,61.4,3.0,7.0,155.42,21.0,16.2,3.9,7.4,7.0,2.0,41.5,12.6,4.0,878.03,0.0,1,Q3
8861,Allison Heath,Briana,Sawyer,davidzimmerman@example.org,0781788467,USA,Los Angeles,24,Male,2.8,18.0,31.4,5.5,57.4,8.0,13.0,101.82,38.0,17.7,1.9,9.2,7.0,2.0,11.8,14.7,5.0,1067.68,1878.0,1,Q1
8862,Carl Hamilton,Kimberly,Bentley,josephbowen@example.net,0771449205,Australia,Melbourne,29,Female,3.7,24.0,41.1,13.5,44.9,8.0,15.0,64.13,16.0,57.3,7.7,59.2,5.0,5.0,36.4,33.0,2.0,975.68,2555.0,0,Q1
8863,Andrea Watson,Jessica,Gonzalez,bradley55@example.com,0321233981,France,Marseille,50,Female,2.2,17.0,25.7,7.6,64.0,3.0,11.0,115.93,6.0,27.5,1.9,0.7,5.0,2.0,24.0,10.4,4.0,1150.54,1191.0,0,Q1
8864,Daniel Ellison,Hannah,Harris,markschultz@example.org,0317232878,UK,Manchester,44,Male,1.5,14.0,28.0,8.2,63.8,6.0,8.0,87.31,23.0,43.2,12.1,22.4,6.0,1.0,22.9,27.9,2.0,745.13,2359.0,0,Q1
8865,Raymond Young,Michael,Woods,virginiajensen@example.net,0740142352,USA,Chicago,60,Male,0.4,26.0,43.8,14.4,35.3,3.0,20.0,114.23,1.0,26.9,4.5,44.8,5.0,6.0,61.9,24.2,1.0,2330.81,3992.0,0,Q2
8866,Cody Flores,Dustin,Patterson,parkerjulie@example.net,0524750584,India,Mumbai,34,Female,3.1,17.0,23.9,7.2,68.5,4.0,12.0,75.73,10.0,10.6,10.4,39.4,8.0,4.0,22.5,28.3,2.0,736.89,1990.0,0,Q3
8867,Kimberly Ward,Mark,Dougherty,kristenjones@example.net,0785048202,Canada,Montreal,42,Male,4.3,22.0,16.1,7.4,52.5,3.0,9.0,111.66,40.0,22.8,8.3,2.8,2.0,2.0,6.3,11.9,3.0,946.43,1929.0,0,Q1
8868,Jorge Brown,Gabriel,Levine,marvin10@example.com,0562941588,France,Marseille,44,Male,2.6,21.0,34.0,11.9,54.5,7.0,14.0,150.84,35.0,44.8,4.9,36.7,4.0,4.0,33.3,22.0,3.0,208.94,2378.0,0,Q3
8869,Elizabeth Herrera,Alicia,Goodman,chelseaking@example.com,0305990594,UK,Birmingham,37,Male,2.0,1.0,11.8,4.1,89.9,2.0,1.0,84.04,13.0,37.5,0.2,4.0,5.0,0.0,20.8,3.8,3.0,82.09,408.0,1,Q3
8870,Joseph Dennis,James,Carr,mary18@example.com,0740723263,India,Chennai,46,Female,0.6,4.0,24.9,6.8,62.9,1.0,14.0,54.02,1.0,65.1,0.7,25.0,7.0,4.0,24.1,16.2,2.0,847.69,2425.0,0,Q3
8871,Cathy Henderson,Timothy,Nielsen,lauraquinn@example.com,0731079999,Germany,Cologne,38,Female,3.6,16.0,27.5,10.6,47.9,3.0,13.0,100.33,37.0,70.4,9.6,27.2,9.0,2.0,44.9,22.4,1.0,1272.21,958.0,0,Q2
8872,Samantha Long,Alicia,Hopkins,saraduncan@example.com,0845055539,Germany,Cologne,29,Female,1.2,18.0,31.5,9.4,66.3,3.0,17.0,83.76,24.0,50.3,12.5,41.1,4.0,3.0,56.1,20.3,3.0,1403.54,2951.0,0,Q3
8873,Donald Vazquez,Lawrence,Jenkins,kpowell@example.com,0949496712,Canada,Ottawa,51,Male,1.6,15.0,21.5,5.0,65.8,3.0,5.0,97.62,42.0,73.3,17.6,0.0,7.0,1.0,20.3,21.4,1.0,405.33,1937.0,1,Q1
8874,James Ponce,Amy,Rose,umoore@example.net,0722667848,Canada,Vancouver,50,Male,3.4,8.0,35.8,11.3,53.5,4.0,18.0,82.24,40.0,35.7,7.0,41.5,4.0,3.0,41.3,27.7,1.0,1372.42,2414.0,0,Q2
8875,Stephen Reeves,Caleb,Pollard,martindana@example.com,0514314960,France,Lyon,31,Male,0.4,12.0,27.9,9.2,55.8,2.0,14.0,118.63,23.0,61.1,7.6,23.5,10.0,3.0,32.4,9.7,2.0,1840.85,2078.0,0,Q1
8876,Colleen Stark,Kristin,Hernandez,shieldscrystal@example.com,0819277933,Germany,Cologne,41,Male,2.5,7.0,26.2,9.2,57.4,7.0,12.0,128.04,19.0,10.8,5.6,15.7,4.0,4.0,55.1,21.7,1.0,1608.04,1697.0,0,Q1
8877,Dennis Wilcox,Karen,Green,irussell@example.net,0319369237,Canada,Calgary,32,Female,2.2,11.0,15.6,6.6,43.7,8.0,10.4,87.67,32.0,73.8,8.4,20.4,8.0,2.0,30.5,3.7,2.0,707.79,2350.0,0,Q4
8878,Debra Lewis,Nicholas,Adams,andersonashley@example.org,0749438914,USA,Chicago,64,Male,2.5,14.0,11.2,8.0,52.3,4.0,7.0,139.83,8.0,38.2,6.7,16.8,4.0,1.0,8.0,20.8,3.0,1096.52,1866.0,0,Q2
8879,Benjamin Moore,Ryan,Stanley,bakerjill@example.net,0760194905,Japan,Tokyo,44,Male,1.5,14.0,29.2,12.5,69.5,6.0,12.0,224.03,2.0,20.9,2.5,33.7,4.0,4.0,35.6,16.3,2.0,2723.12,2833.0,0,Q1
8880,Michelle Harrison,Travis,Wells,ronald20@example.net,0966030169,UK,Glasgow,18,Female,1.0,14.0,22.4,7.8,86.1,1.0,9.0,78.45,1.0,44.5,6.0,19.3,6.0,1.0,0.7,12.6,3.0,632.14,0.0,0,Q2
8881,Maria Hull,Benjamin,Brown,michaelhernandez@example.org,0829158416,USA,Houston,32,Male,1.3,12.0,16.4,2.3,85.8,1.0,5.0,124.31,26.0,16.0,3.4,0.0,9.0,0.0,2.3,9.1,3.0,576.01,194.0,1,Q1
8882,Alyssa Evans,Brian,Ramirez,yjohnson@example.org,0505880364,UK,Birmingham,44,Male,1.3,20.0,33.7,11.6,57.2,6.0,14.0,182.66,4.0,54.7,2.7,16.7,7.0,1.0,33.1,23.3,3.0,2564.61,2873.0,1,Q3
8883,Kim Anderson,Kyle,Barker,zconway@example.net,0341206442,Japan,Osaka,18,Male,2.4,1.0,27.1,7.9,52.6,2.0,10.0,10.37,9.0,39.7,3.2,7.9,5.0,3.0,57.5,21.1,1.0,95.07,1406.0,0,Q1
8884,John Jimenez,Johnny,Clements,jennifer36@example.org,0549017422,USA,Houston,24,Male,1.8,9.0,33.2,9.5,48.8,4.0,18.0,106.12,25.0,66.1,2.6,6.4,4.0,1.0,25.5,20.2,4.0,2004.43,3512.0,0,Q2
8885,Ryan George,William,Mcguire,iwright@example.net,0522725593,USA,Phoenix,47,Male,1.8,16.0,26.3,7.3,33.2,6.0,9.0,175.19,47.0,46.0,6.7,15.1,10.0,1.0,20.8,18.2,4.0,1618.18,1955.0,0,Q2
8886,Carolyn Schneider,Rachael,Taylor,susanrichardson@example.org,0558908753,USA,Houston,23,Male,0.9,2.0,20.1,9.3,41.9,2.0,15.0,53.09,18.0,36.6,3.9,15.0,2.0,4.0,8.8,21.7,2.0,772.42,1960.0,0,Q1
8887,Drew Baker,Gene,Lawrence,josephharris@example.com,0948120925,Germany,Frankfurt,57,Male,1.5,12.0,24.8,9.1,52.2,6.0,15.0,95.19,2.0,32.8,5.2,31.6,6.0,2.0,34.0,28.8,2.0,1310.43,2479.0,0,Q1
8888,Michael Wyatt,Anthony,Moore,browncindy@example.com,0900186987,Germany,Munich,36,Other,0.7,7.0,18.0,7.4,63.1,1.0,6.0,143.35,64.0,46.1,4.5,18.7,10.0,3.0,11.2,2.5,2.0,895.29,2204.0,0,Q2
8889,Melissa Morton,Jenna,Salazar,kelly17@example.org,0781639176,USA,Phoenix,48,Female,3.1,10.0,17.4,6.1,79.1,2.0,9.0,200.76,20.0,15.0,2.9,25.6,6.0,2.0,31.0,24.2,1.0,1920.23,3151.0,1,Q2
8890,William Perry,Brittney,Winters,erik15@example.org,0881369660,Canada,Toronto,28,Female,5.0,18.0,42.8,8.7,39.9,4.0,11.0,130.71,48.0,7.8,12.6,30.9,5.0,3.0,24.2,21.5,3.0,1434.62,1712.0,0,Q3
8891,Paul Rodriguez,Karen,Hicks,dmoss@example.com,0323300252,France,Nice,45,Female,2.2,0.0,8.4,6.0,74.3,1.0,3.0,196.18,10.0,50.6,3.3,3.2,8.0,0.0,2.7,11.7,1.0,586.92,2707.0,1,Q3
8892,Matthew Castillo,Rachael,Mccoy,melody04@example.com,0538122769,Canada,Calgary,57,Female,2.0,8.0,35.9,7.1,61.2,9.0,10.0,119.58,76.0,51.6,3.2,8.5,5.0,2.0,42.6,19.5,2.0,133.51,1645.0,0,Q2
8893,Kari Rivera,Kelly,Mullins,jrobbins@example.net,0526905167,Australia,Perth,34,Female,3.0,3.0,17.3,6.8,64.2,1.0,15.0,10.04,3.0,62.1,2.4,15.7,10.0,1.0,38.2,13.5,4.0,1552.03,770.0,0,Q1
8894,Rebecca Taylor,Ryan,Oliver,patriciamills@example.com,0541357658,USA,Chicago,24,Female,7.8,15.0,35.1,10.6,57.1,6.0,12.0,173.81,59.0,21.5,2.3,26.5,8.0,1.0,22.5,16.4,2.0,2411.02,2128.0,1,Q3
8895,Jack Stokes,Melissa,Chapman,ktanner@example.org,0854519912,USA,Los Angeles,28,Male,0.6,4.0,34.0,6.3,73.7,0.0,5.0,132.35,56.0,91.0,4.0,6.5,9.0,1.0,44.3,17.1,2.0,586.22,1882.0,1,Q3
8896,Shelly Page,John,Ramirez,swansonanthony@example.net,0322039149,USA,Houston,40,Female,3.3,7.0,14.0,8.3,53.9,4.0,17.0,174.05,13.0,37.6,2.1,22.7,7.0,3.0,29.5,14.4,5.0,2629.67,2906.0,1,Q3
8897,Eric Matthews,Laurie,Patton,samantha36@example.org,0361936791,Australia,Melbourne,48,Female,3.9,28.0,31.5,8.7,48.5,4.0,18.0,101.77,26.0,22.1,5.5,36.7,1.0,4.0,55.0,30.3,1.0,1574.76,3084.0,0,Q3
8898,Matthew Gonzalez,Richard,Cruz,juliemitchell@example.net,0306721010,India,Chennai,32,Female,0.7,11.0,28.0,6.4,45.8,7.0,15.0,194.56,0.0,60.8,9.4,14.5,8.0,3.0,31.3,27.1,2.0,3072.72,1917.0,1,Q3
8899,Charlotte Hudson,Susan,Oliver,browncurtis@example.net,0916667958,USA,Los Angeles,48,Male,2.7,6.0,22.4,7.4,71.0,0.0,5.0,113.23,3.0,15.9,2.0,3.5,6.0,1.0,18.3,12.3,2.0,552.43,3118.0,0,Q3
8900,Ashley Hamilton,George,Stephens,mary34@example.com,0790667247,Germany,Frankfurt,35,Male,0.4,13.0,17.7,7.9,80.5,2.0,10.0,10.15,1.0,29.5,4.0,8.3,7.0,0.0,16.6,2.2,2.0,1125.97,388.0,0,Q3
8901,Adam Greene,Teresa,Ortiz,zdavila@example.org,0506085409,Japan,Yokohama,41,Female,1.5,0.0,21.2,6.1,82.4,0.0,1.0,120.05,13.0,24.6,12.7,21.9,6.0,0.0,22.6,2.8,2.0,126.77,1466.0,1,Q1
8902,Katherine Conley,Samuel,Turner,gbrown@example.org,0914667314,India,Mumbai,29,Female,0.4,15.0,31.9,13.0,18.3,10.0,29.0,183.81,19.0,17.6,1.0,55.0,2.0,2.0,65.2,33.9,3.0,494.97,2723.0,0,Q1
8903,David Anderson,Jimmy,Jones,audrey18@example.net,0806092852,USA,New York,32,Male,5.0,11.0,18.1,5.4,72.1,1.0,7.0,89.11,10.0,12.9,9.2,0.0,2.0,0.0,0.0,4.8,1.0,647.12,890.0,0,Q1
8904,Elizabeth Barry,Jennifer,Morgan,mccartyanthony@example.org,0796995519,USA,New York,37,Female,3.3,3.0,24.6,8.3,48.3,4.0,15.0,118.12,18.0,29.7,6.0,32.1,4.0,0.0,49.8,7.3,5.0,1719.79,2124.0,0,Q3
8905,Geoffrey Lee,Jane,Mccall,rhonda74@example.org,0928557225,France,Lyon,52,Male,3.5,14.0,27.3,9.7,53.9,6.0,12.0,74.46,63.0,39.9,7.1,19.1,4.0,2.0,9.5,22.8,2.0,1017.05,1250.0,0,Q3
8906,Aaron Brown,Julia,Miller,fjohnson@example.net,0808414426,France,Lyon,50,Male,3.2,0.0,11.3,7.5,75.5,1.0,4.0,121.78,21.0,68.6,4.9,7.5,8.0,0.0,12.1,15.1,2.0,461.31,1397.0,1,Q1
8907,Pamela Lee,Angela,Johnson,nhurst@example.net,0975458198,UK,Glasgow,31,Female,2.5,12.0,24.5,8.9,72.8,6.0,12.0,70.35,2.0,64.3,1.0,8.6,4.0,2.0,19.0,17.5,1.0,100.17,4752.0,0,Q2
8908,James Murphy,Omar,Obrien,medinaandrew@example.net,0399105811,Germany,Cologne,54,Female,2.2,13.0,32.2,8.5,48.5,7.0,11.0,175.48,2.0,48.0,1.4,16.6,4.0,6.0,33.4,30.3,1.0,2129.17,730.0,0,Q3
8909,Stephen Andersen,Kurt,Moody,wendyjackson@example.net,0508580475,Australia,Sydney,43,Male,1.9,14.0,25.3,12.5,57.1,4.0,10.0,104.91,7.0,60.1,6.1,9.3,4.0,2.0,21.7,26.5,3.0,898.61,3321.0,1,Q1
8910,Kristin Turner,David,James,joneschristopher@example.org,0850891242,Canada,Toronto,34,Female,0.4,19.0,36.9,9.2,53.0,3.0,20.0,149.23,68.0,32.6,10.0,32.8,6.0,4.0,48.4,26.9,3.0,3297.33,1361.0,1,Q1
8911,Stanley Jones,Eric,Green,lrollins@example.net,0550022363,USA,Houston,41,Male,2.1,22.0,30.6,10.9,28.0,3.0,16.0,140.97,6.0,42.7,7.5,22.8,2.0,4.0,59.3,28.5,3.0,2089.99,2973.0,0,Q3
8912,Kelly Stewart,Marissa,Barnes,dixondavid@example.com,0502451424,France,Toulouse,46,Female,5.8,16.0,23.3,8.3,58.8,3.0,8.0,134.65,16.0,56.1,10.6,0.0,7.0,5.0,8.0,17.3,1.0,1049.94,999.0,1,Q3
8913,Madison Paul,Derek,Rogers,williecarlson@example.com,0733466028,Germany,Frankfurt,27,Male,2.3,19.0,31.8,9.6,44.8,6.0,13.0,142.02,3.0,15.2,2.9,31.0,5.0,5.0,45.3,36.9,3.0,2113.04,1644.0,0,Q3
8914,Kimberly Horn,Amanda,Galvan,hamiltonkathryn@example.net,0326684753,USA,Los Angeles,28,Male,0.5,11.0,25.0,5.9,47.6,4.0,16.0,14.25,31.0,42.4,9.6,8.1,4.0,1.0,39.8,27.0,2.0,187.77,1896.0,0,Q3
8915,Hailey Vaughn,Julie,Johnson,wtaylor@example.org,0741334348,USA,New York,20,Male,6.3,9.0,24.8,3.8,73.3,2.0,9.0,139.29,21.0,33.3,10.1,1.4,5.0,3.0,16.0,21.0,3.0,1207.85,1387.0,0,Q3
8916,Robert Bowman,Drew,Newton,brenda85@example.org,0873964718,USA,Phoenix,45,Male,4.7,7.0,11.2,7.8,70.7,4.0,7.0,85.64,75.0,19.2,5.2,7.9,6.0,1.0,12.2,11.4,2.0,492.61,2912.0,0,Q2
8917,Joseph Stuart,Michelle,Vasquez,riosstacy@example.com,0722568204,USA,Los Angeles,48,Female,2.5,20.0,42.3,16.2,45.1,6.0,18.0,144.16,2.0,56.0,6.2,36.3,2.0,5.0,38.5,33.1,1.0,2456.67,2602.0,0,Q1
8918,Nancy Clay,Jacob,Collins,sarahduke@example.net,0975805095,USA,Houston,31,Female,3.1,7.0,26.4,7.7,65.7,2.0,11.0,139.89,8.0,86.2,5.8,11.9,8.0,3.0,35.7,14.2,1.0,1267.27,2448.0,0,Q3
8919,Wendy Anderson,John,Ayala,jerry89@example.com,0911346947,UK,Birmingham,41,Other,0.9,14.0,24.0,6.7,58.3,4.0,8.0,102.73,20.0,14.7,3.5,24.0,11.0,5.0,23.0,16.0,1.0,842.91,1968.0,0,Q3
8920,Sara Hernandez,Willie,Young,hallmatthew@example.com,0356284207,Japan,Osaka,33,Female,5.2,3.0,7.8,4.8,80.8,2.0,6.0,14.02,2.0,12.0,17.9,11.3,4.0,3.0,18.7,2.5,2.0,691.73,0.0,1,Q1
8921,Brian Flores,David,Frost,bthompson@example.com,0874388579,Australia,Melbourne,28,Male,5.0,0.0,35.8,7.0,48.9,5.0,11.0,104.94,6.0,72.3,8.4,9.4,6.0,1.0,34.1,7.5,1.0,1104.03,605.0,0,Q3
8922,Marie Brown,Johnathan,Klein,dakotagarner@example.net,0556658687,USA,Houston,53,Male,0.2,12.0,32.2,13.4,49.4,6.0,15.0,44.08,67.0,28.3,5.3,21.6,6.0,3.0,58.5,24.3,5.0,613.13,50.0,0,Q2
8923,Kaitlyn Olson,James,Campbell,nancy65@example.net,0965882358,Canada,Montreal,18,Female,2.0,17.0,25.0,9.3,56.0,2.0,11.0,66.31,30.0,64.3,2.1,6.1,7.0,1.0,49.4,11.6,1.0,727.76,1263.0,0,Q1
8924,Chris Johnson,Jasmine,Roberson,annarodriguez@example.org,0804183962,USA,Los Angeles,47,Male,3.9,19.0,38.0,12.5,34.9,8.0,15.0,17.18,2.0,51.7,6.1,46.9,2.0,2.0,31.6,29.6,2.0,2978.93,2933.0,0,Q1
8925,Patrick Williams,Christina,Moore,clarencewall@example.net,0335833047,India,Hyderabad,39,Female,0.3,14.0,17.0,9.2,54.4,6.0,9.0,71.01,11.0,62.4,3.0,36.9,5.0,1.0,21.3,18.8,2.0,68.48,56.0,0,Q2
8926,Rachel Goodman,Marissa,Salas,alyssa05@example.org,0895948385,Canada,Ottawa,56,Female,1.7,13.0,28.1,9.5,58.8,3.0,9.0,86.48,12.0,20.0,3.8,22.9,9.0,4.0,2.5,10.2,1.0,73.48,1110.0,0,Q2
8927,Samantha Jones,Edward,Ellis,gperkins@example.org,0754792607,France,Lyon,60,Male,2.3,3.0,14.1,3.0,64.0,2.0,6.0,194.63,25.0,61.0,4.2,0.0,9.0,0.0,4.0,3.8,3.0,982.21,0.0,1,Q2
8928,Hunter Robbins,Douglas,Green,eric39@example.net,0860186217,Canada,Toronto,28,Female,2.0,12.0,22.3,9.2,41.0,3.0,12.0,92.45,23.0,48.2,15.7,0.9,9.0,4.0,11.7,21.2,5.0,979.71,1096.0,0,Q2
8929,Brian Miller,Laura,Rowe,joshuasaunders@example.net,0503982107,UK,Glasgow,26,Female,1.6,22.0,45.6,17.7,29.8,3.0,19.0,101.96,3.0,23.4,10.1,20.5,3.0,6.0,65.7,24.1,2.0,2260.71,1860.0,1,Q3
8930,Jennifer Barnes,Taylor,Townsend,robin33@example.org,0322649354,Germany,Munich,42,Male,1.2,4.0,29.0,7.7,63.0,2.0,10.0,129.76,84.0,64.6,5.9,0.0,8.0,0.0,3.0,14.3,1.0,1292.39,1133.0,0,Q3
8931,David Cook,Jennifer,Parker,jonescarolyn@example.net,0862750063,USA,Phoenix,32,Female,2.5,8.0,24.7,12.1,55.4,5.0,20.8,7.84,3.0,16.8,3.2,19.4,5.0,3.0,43.6,18.0,2.0,1300.85,2856.0,0,Q4
8932,Jonathan Wright,Jonathan,Pacheco,william86@example.com,0762951028,India,Hyderabad,36,Other,4.0,10.0,47.5,12.7,38.1,9.0,22.0,84.16,2.0,12.0,4.6,36.0,1.0,6.0,49.4,42.1,2.0,2062.44,2872.0,0,Q3
8933,Julie Atkinson,William,Patrick,edward83@example.org,0518212025,France,Lyon,21,Female,5.1,23.0,34.0,8.5,54.0,1.0,12.0,137.44,29.0,30.3,9.9,0.0,6.0,1.0,2.2,20.9,3.0,1532.35,1838.0,0,Q2
8934,Ronald Long,Megan,Lewis,ethompson@example.com,0964309363,Canada,Vancouver,52,Female,1.0,24.0,47.4,15.8,37.4,11.0,24.7,74.22,9.0,56.4,0.3,29.3,2.0,6.0,78.9,39.8,3.0,1603.78,3479.0,0,Q4
8935,Lauren Walker,Jennifer,Cohen,bartonchristina@example.com,0551433238,USA,Phoenix,20,Other,2.2,5.0,28.1,10.2,46.9,4.0,12.0,60.57,17.0,72.1,9.1,17.9,3.0,4.0,49.2,27.2,2.0,841.88,2353.0,0,Q3
8936,Jeffrey Savage,Chelsea,Oconnor,xadams@example.org,0730528882,USA,Houston,35,Male,2.9,0.0,11.6,1.4,87.5,1.0,4.0,101.46,65.0,79.1,2.8,0.0,3.0,0.0,14.8,8.9,1.0,331.75,1639.0,1,Q1
8937,Vincent Thompson,Michele,Moore,jodiparsons@example.org,0510843761,USA,Chicago,39,Male,3.4,10.0,25.9,9.5,53.4,3.0,12.0,138.08,15.0,14.8,1.4,26.9,6.0,3.0,45.8,11.4,2.0,1641.93,1688.0,0,Q1
